iter	Logloss
1514	0.4277658275
1515	0.4277231557
1516	0.4276453874
1517	0.4276112499
1518	0.4275664684
1519	0.4275217828
1520	0.4274822754
1521	0.4274402747
1522	0.4274092058
1523	0.4273358485
1524	0.4272926972
1525	0.4272457102
1526	0.4271738872
1527	0.4271314551
1528	0.4270788584
1529	0.4270377687
1530	0.4269836857
1531	0.4269346371
1532	0.4268816089
1533	0.426834526
1534	0.4268020186
1535	0.4267545522
1536	0.4267087159
1537	0.4266677221
1538	0.4266424546
1539	0.4265792619
1540	0.4265340968
1541	0.4264957401
1542	0.4264519175
1543	0.426397403
1544	0.4263237101
1545	0.4262896206
1546	0.4262337636
1547	0.426191715
1548	0.4261218099
1549	0.4260733365
1550	0.426016185
1551	0.425975383
1552	0.4259170328
1553	0.4258604087
1554	0.4258166341
1555	0.4257700307
1556	0.4257378589
1557	0.4257096188
1558	0.4256815225
1559	0.4256271998
1560	0.4256050008
1561	0.4255527877
1562	0.4255200886
1563	0.425462937
1564	0.4253756755
1565	0.4253279693
1566	0.4252726397
1567	0.4251959262
1568	0.4251642819
1569	0.4251161442
1570	0.4250698764
1571	0.4250401979
1572	0.4249894711
1573	0.4249292031
1574	0.4248817366
1575	0.4248043039
1576	0.4247478236
1577	0.4247082203
1578	0.4246709184
1579	0.424628726
1580	0.4245448686
1581	0.4244631208
1582	0.4244107159
1583	0.4243599411
1584	0.4243008718
1585	0.424215576
1586	0.4241741028
1587	0.4241408762
1588	0.424106547
1589	0.4240676628
1590	0.4240145387
1591	0.4239561406
1592	0.423897263
1593	0.423852098
1594	0.4238142207
1595	0.4237701584
1596	0.4237286372
1597	0.4236788214
1598	0.4236196561
1599	0.4235976969
1600	0.4235322987
1601	0.4235011818
1602	0.4234575989
1603	0.4233965158
1604	0.4233420972
1605	0.423283747
1606	0.4232315339
1607	0.4231754851
1608	0.4231284502
1609	0.4230894702
1610	0.4230395105
1611	0.4230088251
1612	0.4229240567
1613	0.4228908782
1614	0.4228377541
1615	0.4227872191
1616	0.4227531775
1617	0.4226901765
1618	0.4226466416
1619	0.4225879079
1620	0.422554106
1621	0.4225084615
1622	0.4224637759
1623	0.4224292069
1624	0.4223854323
1625	0.4223513427
1626	0.4222966364
1627	0.4222157996
1628	0.4221568261
1629	0.4221184694
1630	0.4220690371
1631	0.4220011457
1632	0.4219710836
1633	0.4219322474
1634	0.4218881372
1635	0.421835972
1636	0.4218037524
1637	0.4217531694
1638	0.4217218128
1639	0.4216621201
1640	0.4216365649
1641	0.4215952835
1642	0.4215573103
1643	0.4215081178
1644	0.421461898
1645	0.4214097328
1646	0.4213714719
1647	0.4213016147
1648	0.4212601415
1649	0.4212282095
1650	0.4211727841
1651	0.4211333246
1652	0.42109655
1653	0.4210537823
1654	0.4210099597
1655	0.4209497396
1656	0.4208964717
1657	0.4208547108
1658	0.420818176
1659	0.4207834632
1660	0.420735709
1661	0.4206607216
1662	0.4206031865
1663	0.4205554324
1664	0.4204969384
1665	0.4204426636
1666	0.42037669
1667	0.4203206892
1668	0.4202785926
1669	0.4202434483
1670	0.4201758445
1671	0.4201412755
1672	0.4200843637
1673	0.420056651
1674	0.4200153216
1675	0.4199472384
1676	0.4198797305
1677	0.4198309695
1678	0.4197712289
1679	0.4197103376
1680	0.4196546244
1681	0.4196012127
1682	0.4195464584
1683	0.4195017249
1684	0.4194649504
1685	0.4194316759
1686	0.4193851684
1687	0.4193486815
1688	0.4193045233
1689	0.4192646323
1690	0.4192220564
1691	0.4191846585
1692	0.4191619322
1693	0.4191016162
1694	0.4190807118
1695	0.4190201561
1696	0.4189886556
1697	0.4189467509
1698	0.4189117504
1699	0.418873921
1700	0.4188330711
1701	0.4188023378
1702	0.4187530973
1703	0.4186981033
1704	0.4186537054
1705	0.418606239
1706	0.4185513888
1707	0.4184859906
1708	0.4184181951
1709	0.4183638723
1710	0.4182894123
1711	0.4182446788
1712	0.4182140413
1713	0.4181499856
1714	0.418099067
1715	0.4180686693
1716	0.418035203
1717	0.4179916681
1718	0.4179245439
1719	0.4179035915
1720	0.4178515702
1721	0.4177939392
1722	0.4177592263
1723	0.4177297875
1724	0.4176899445
1725	0.4176502453
1726	0.4176208065
1727	0.417576888
1728	0.4175329216
1729	0.4175107706
1730	0.417415502
1731	0.4173675561
1732	0.4173284322
1733	0.4173035483
1734	0.4172391569
1735	0.4171884302
1736	0.4171671901
1737	0.4171000658
1738	0.4170170235
1739	0.4169907971
1740	0.416960735
1741	0.4169276523
1742	0.4168695418
1743	0.4168244727
1744	0.4167615676
1745	0.4167219643
1746	0.4166846624
1747	0.4166004693
1748	0.4165528111
1749	0.4164992075
1750	0.4164442615
1751	0.4163634727
1752	0.4163253556
1753	0.4162927524
1754	0.4162244774
1755	0.4161748055
1756	0.4161357775
1757	0.4160869685
1758	0.4160517762
1759	0.4160011453
1760	0.4159688777
1761	0.4158972945
1762	0.4158532801
1763	0.415819718
1764	0.4157752242
1765	0.4157296755
1766	0.415693812
1767	0.4156407838
1768	0.4155854542
1769	0.415521782
1770	0.4154666442
1771	0.4154184106
1772	0.415373773
1773	0.4153349368
1774	0.415301039
1775	0.4152741893
1776	0.4152129144
1777	0.4151633383
1778	0.4151125636
1779	0.415074063
1780	0.4150296651
1781	0.4149927947
1782	0.4149426912
1783	0.4149109031
1784	0.4148466076
1785	0.4148082508
1786	0.4147641406
1787	0.414725688
1788	0.4146604815
1789	0.414611289
1790	0.414538603
1791	0.4144984243
1792	0.4144432865
1793	0.4143984571
1794	0.4143501755
1795	0.4143002159
1796	0.4142618591
1797	0.4142130502
1798	0.4141941595
1799	0.4141650084
1800	0.414144104
1801	0.4140720892
1802	0.4140276913
1803	0.4139892386
1804	0.4139661287
1805	0.4139156416
1806	0.4138542229
1807	0.4137790917
1808	0.413719399
1809	0.4136586515
1810	0.4136228359
1811	0.413585534
1812	0.413546554
1813	0.4134894504
1814	0.4134405455
1815	0.4134171959
1816	0.4133781679
1817	0.4133106121
1818	0.413268995
1819	0.4132267067
1820	0.4131630825
1821	0.4131371437
1822	0.4130973486
1823	0.4130660879
1824	0.4129758537
1825	0.4129326064
1826	0.412908154
1827	0.4128623177
1828	0.4127910701
1829	0.4127686314
1830	0.4126975755
1831	0.4126616641
1832	0.4125971768
1833	0.4125514364
1834	0.4124668118
1835	0.4124202084
1836	0.4123888038
1837	0.4123374058
1838	0.4122975148
1839	0.4122208013
1840	0.412182924
1841	0.4121471084
1842	0.4121143614
1843	0.4120690045
1844	0.412017127
1845	0.4119181667
1846	0.4118830223
1847	0.4118262064
1848	0.4117889524
1849	0.4117195747
1850	0.4116559025
1851	0.4116280459
1852	0.411587148
1853	0.4115532023
1854	0.411502092
1855	0.4114722696
1856	0.4114206798
1857	0.4113924397
1858	0.4113701928
1859	0.4113249797
1860	0.4112784722
1861	0.4112497047
1862	0.4112055944
1863	0.4111746213
1864	0.4111310864
1865	0.4111178054
1866	0.4110783459
1867	0.4110544689
1868	0.4110066188
1869	0.4109584811
1870	0.4109197408
1871	0.4108724662
1872	0.4108101365
1873	0.4107766702
1874	0.4107064294
1875	0.4106692713
1876	0.4106294762
1877	0.4105913113
1878	0.4105611053
1879	0.4104868851
1880	0.410448864
1881	0.4104166922
1882	0.4103915686
1883	0.4103598284
1884	0.4103219511
1885	0.4102744846
1886	0.410220066
1887	0.4101920177
1888	0.410155339
1889	0.4101095027
1890	0.4100794406
1891	0.4100350427
1892	0.4099707952
1893	0.409914219
1894	0.4098788349
1895	0.4098382727
1896	0.4098128134
1897	0.409762614
1898	0.4097327916
1899	0.4097105927
1900	0.4096903115
1901	0.4096142693
1902	0.4095736112
1903	0.4095056239
1904	0.4094784865
1905	0.4094492395
1906	0.4093770329
1907	0.4093277445
1908	0.4093074154
1909	0.4092801821
1910	0.4092460447
1911	0.4092233183
1912	0.409179208
1913	0.40914555
1914	0.4091025905
1915	0.4090830285
1916	0.4090443841
1917	0.4090084247
1918	0.4089676706
1919	0.4089188617
1920	0.4088565799
1921	0.4087966955
1922	0.4087464961
1923	0.4086968241
1924	0.4086332478
1925	0.4085999254
1926	0.4085638701
1927	0.4085367327
1928	0.4084943006
1929	0.4084657728
1930	0.40842032
1931	0.4083849839
1932	0.4083553533
1933	0.4082843454
1934	0.4082376461
1935	0.4081996729
1936	0.4081839946
1937	0.4081350418
1938	0.4080830684
1939	0.4080601503
1940	0.4080184373
1941	0.4079919712
1942	0.4079468061
1943	0.4078851477
1944	0.4078390237
1945	0.4078007628
1946	0.4077673445
1947	0.4077307618
1948	0.4076794117
1949	0.4076221163
1950	0.4075556633
1951	0.4075021556
1952	0.4074605386
1953	0.407430045
1954	0.4073888115
1955	0.4073569275
1956	0.4073143035
1957	0.4072760427
1958	0.4072358161
1959	0.4071883017
1960	0.4071265473
1961	0.4070730397
1962	0.4070368884
1963	0.4069850589
1964	0.406940613
1965	0.4068997152
1966	0.4068077069
1967	0.406734925
1968	0.4066953217
1969	0.4066609924
1970	0.4066201425
1971	0.4065837036
1972	0.4065491346
1973	0.4064986955
1974	0.4064566469
1975	0.4064161806
1976	0.4063730292
1977	0.4063495357
1978	0.4063221107
1979	0.4062784799
1980	0.4062314929
1981	0.4061759236
1982	0.4061332517
1983	0.4060995457
1984	0.4060732713
1985	0.4060282022
1986	0.4059736397
1987	0.4059312076
1988	0.405914858
1989	0.405886522
1990	0.4058384802
1991	0.405765938
1992	0.4057148276
1993	0.4056743613
1994	0.4056128467
1995	0.4055698392
1996	0.4055218933
1997	0.4054748583
1998	0.4054576457
1999	0.4054116176
